ms 1500 1 -N 1500 -I 3 500 500 500 -ma x 0 0.05 0 x 0.05 0.05 0.05 x -Smu 0.01 -Snu 0.02 -SI 1 3 0.4 0.4 0.4 -SAA 0 -SaA 0 -Saa 0 -oTrace  [3.2rc Build:162]
0x722e5797abef2733

//
Frequency Trace:

1.0	0.6	0.4	0.6	0.4	0.6	0.4	
0.9998333333333334	0.6096666666666667	0.3903333333333333	0.6026666666666667	0.3973333333333333	0.5926666666666667	0.4073333333333333	
0.9996666666666666	0.6253333333333333	0.37466666666666665	0.601	0.399	0.5983333333333334	0.40166666666666667	
0.9994999999999999	0.6156666666666666	0.38433333333333336	0.619	0.381	0.6166666666666667	0.38333333333333336	
0.9993333333333333	0.6113333333333333	0.38866666666666666	0.622	0.378	0.628	0.372	
0.9991666666666666	0.6243333333333334	0.37566666666666665	0.627	0.373	0.613	0.387	
0.999	0.6103333333333334	0.38966666666666666	0.6393333333333333	0.3606666666666667	0.6296666666666666	0.37033333333333335	
0.9988333333333334	0.6	0.4	0.6233333333333333	0.37666666666666665	0.6306666666666667	0.36933333333333335	
0.9986666666666666	0.6046666666666667	0.3953333333333333	0.619	0.381	0.6246666666666667	0.37533333333333335	
0.9984999999999999	0.6013333333333333	0.39866666666666667	0.6326666666666667	0.36733333333333335	0.611	0.389	
0.9983333333333333	0.599	0.401	0.634	0.366	0.6126666666666667	0.3873333333333333	
0.9981666666666666	0.6083333333333334	0.39166666666666666	0.6363333333333333	0.3636666666666667	0.617	0.383	
0.998	0.6183333333333334	0.38166666666666665	0.65	0.35	0.5993333333333333	0.40066666666666667	
0.9978333333333333	0.6306666666666667	0.36933333333333335	0.6526666666666667	0.3473333333333333	0.5896666666666667	0.4103333333333333	
0.9976666666666666	0.6303333333333334	0.36966666666666664	0.6603333333333333	0.3396666666666667	0.5923333333333334	0.4076666666666667	
0.9974999999999999	0.6293333333333333	0.37066666666666664	0.6719999999999999	0.328	0.5956666666666667	0.4043333333333333	
0.9973333333333333	0.6353333333333333	0.36466666666666664	0.671	0.329	0.5800000000000001	0.42	
0.9971666666666666	0.6383333333333333	0.3616666666666667	0.6779999999999999	0.322	0.6016666666666667	0.3983333333333333	
0.997	0.6423333333333333	0.3576666666666667	0.6776666666666666	0.32233333333333336	0.5986666666666667	0.4013333333333333	
0.9968333333333333	0.6563333333333333	0.3436666666666667	0.6796666666666666	0.32033333333333336	0.5946666666666667	0.4053333333333333	
0.9966666666666666	0.6496666666666666	0.35033333333333333	0.6819999999999999	0.318	0.5936666666666667	0.4063333333333333	
0.9964999999999999	0.6679999999999999	0.332	0.6936666666666667	0.30633333333333335	0.587	0.413	
0.9963333333333333	0.6726666666666667	0.3273333333333333	0.6813333333333333	0.31866666666666665	0.6053333333333333	0.39466666666666667	
0.9961666666666666	0.6699999999999999	0.33	0.6893333333333334	0.31066666666666665	0.6113333333333333	0.38866666666666666	
0.996	0.6599999999999999	0.34	0.681	0.319	0.6106666666666667	0.3893333333333333	
0.9958333333333333	0.651	0.349	0.6826666666666666	0.31733333333333336	0.6153333333333333	0.38466666666666666	
0.9956666666666666	0.6576666666666666	0.3423333333333333	0.6843333333333333	0.31566666666666665	0.6196666666666666	0.38033333333333336	
0.9954999999999999	0.6456666666666666	0.35433333333333333	0.6813333333333333	0.31866666666666665	0.607	0.393	
0.9953333333333333	0.637	0.363	0.6786666666666666	0.32133333333333336	0.616	0.384	
0.9951666666666666	0.642	0.358	0.696	0.304	0.608	0.392	
0.995	0.6579999999999999	0.342	0.6956666666666667	0.30433333333333334	0.595	0.405	
0.9948333333333333	0.6636666666666666	0.3363333333333333	0.6739999999999999	0.326	0.5903333333333334	0.4096666666666667	
0.9946666666666666	0.6646666666666667	0.3353333333333333	0.6746666666666667	0.3253333333333333	0.5933333333333333	0.4066666666666667	
0.9944999999999999	0.6586666666666667	0.3413333333333333	0.6696666666666666	0.3303333333333333	0.5860000000000001	0.414	
0.9943333333333333	0.6586666666666667	0.3413333333333333	0.6676666666666666	0.3323333333333333	0.596	0.404	
0.9941666666666666	0.6533333333333333	0.3466666666666667	0.6713333333333333	0.32866666666666666	0.608	0.392	
0.994	0.667	0.333	0.6743333333333333	0.32566666666666666	0.6026666666666667	0.3973333333333333	
0.9938333333333333	0.6563333333333333	0.3436666666666667	0.667	0.333	0.601	0.399	
0.9936666666666666	0.6533333333333333	0.3466666666666667	0.6526666666666667	0.3473333333333333	0.6046666666666667	0.3953333333333333	
0.9934999999999999	0.641	0.359	0.6603333333333333	0.3396666666666667	0.621	0.379	
0.9933333333333333	0.6426666666666667	0.35733333333333334	0.6659999999999999	0.334	0.6103333333333334	0.38966666666666666	
0.9931666666666666	0.644	0.356	0.6563333333333333	0.3436666666666667	0.6143333333333334	0.38566666666666666	
0.993	0.6416666666666666	0.35833333333333334	0.6643333333333333	0.33566666666666667	0.6136666666666667	0.3863333333333333	
0.9928333333333333	0.621	0.379	0.653	0.347	0.6043333333333334	0.39566666666666667	
0.9926666666666666	0.621	0.379	0.6403333333333333	0.3596666666666667	0.5903333333333334	0.4096666666666667	
0.9924999999999999	0.6126666666666667	0.3873333333333333	0.6296666666666666	0.37033333333333335	0.5903333333333334	0.4096666666666667	
0.9923333333333333	0.6273333333333333	0.37266666666666665	0.6293333333333333	0.37066666666666664	0.5880000000000001	0.412	
0.9921666666666666	0.6453333333333333	0.3546666666666667	0.622	0.378	0.5766666666666667	0.42333333333333334	
0.992	0.648	0.352	0.6186666666666667	0.38133333333333336	0.5856666666666667	0.41433333333333333	
